	Unnamed: 0	text	target
8856	8856	RT Кредит молодая семья сбербанк	0
8857	8857	RT Документы кредит сбербанк украина	0
8858	8858	RT Втб24 потребительский кредит на 300000 рублей	0
8859	8859	RT Кредит сбербанк наличными	0
8860	8860	Кредит от сбербанк г ижевск занимает	0
8861	8861	RT Кредит через банк втб 24	0
8862	8862	RT Банк втб 24 в тобольске.заявка на кредит	0
8863	8863	Кредит наличными сбербанк потребительский	0
8864	8864	RT Как платить кредит через терминал сбербанка	0
8865	8865	RT Кредит в сбербанке спб на ремонт квартиры	0
8866	8866	RT Доверительный кредит сбербанка г киров кировская область	0
8867	8867	Кредит под залог квартиры в райфайзенбанке	0
8868	8868	Кредит на покупку машины в сбербанке в 2011 году	0
8869	8869	RT Сбербанк россии заявка на кредит онлайн	0
8870	8870	RT Банк уралсиб тольятти кредит	0
8871	8871	Помогу взять потребительский кредит наличными двум документам втб 24 b	0
8872	8872	Кредит сбербанка на покупку машины	0
8873	8873	овердрафт сбербанк Кредит	0
8874	8874	Кредит с 19 лет в сбербанке	0
8875	8875	RT Втб 24 кредит малому бизнесу подать заявку чита	0
8876	8876	RT Втб 24.авто кредит	0
8877	8877	RT Кредит в сбербанке в г орехово-зуево	0
8878	8878	RT Дебетовая карта с разрешенным овердрафтом банк втб	0
8879	8879	Оформить онлайн заявку на кредит в втб 24	0
8880	8880	Кредит сбербанка на приобретение жилья на вторичном рынке	0
8881	8881	Кредит наличными в сбербанке пенсионерам	0
8882	8882	RT Как погасить кредит в сбербанке	0
8883	8883	Кредит сбербанка на	0
8884	8884	Кредит от асв банк москвы	0
8885	8885	RT Жилищный кредит сбербанка 10000	0
8886	8886	RT Кредит частным лицам в сбербанке в городе казани	0
8887	8887	RT Как лучше взять машину в кредит оренбург сбербанк	0
8888	8888	RT Банк втб 24 кредит воронеже	0
